OBJECTID,WSSN,SYSTEM,TYPE,APPROVAL_D,michiganWE,ShapeSTAre,ShapeSTLen,ORIG_FID,POINT_X,POINT_Y
2419,2047841,ALGOMA CHRISTIAN SCHOOL,Type 2 Provisional Wellhead Protection Area,10/20/2011,,2489431.110180000000000,8805.183484910000000,2418,-85.72945329280,43.23341942920
2420,2094141,SONSHINE CORNER LEARNING CENT,Type 2 Provisional Wellhead Protection Area,10/20/2011,,2233210.295460000000000,9084.178739640000000,2419,-85.76026755910,43.23140038430
2421,2056741,KENT CITY ELEMENTARY COMPLEX,Type 2 Provisional Wellhead Protection Area,10/20/2011,,2174791.419090000000000,9197.115592360000000,2420,-85.75934764140,43.23087666360
2422,2083441,CHOICE ONE BANK,Type 2 Provisional Wellhead Protection Area,10/20/2011,,2081781.807690000000000,8458.221472830000000,2421,-85.76685567410,43.23015091710
2423,2046941,CALEDONIA CENTER MALL,Type 2 Provisional Wellhead Protection Area,10/20/2011,,1473687.254730000000000,6921.739451210000000,2422,-85.52322456400,42.79235060760
2424,2017734,PALO COMMUNITY SCHOOLS,Type 2 Provisional Wellhead Protection Area,10/17/2011,,4346999.575200000000000,11405.778908000000000,2423,-85.01262963770,43.10579878060
2425,2026634,MENARDS INC.,Type 2 Provisional Wellhead Protection Area,10/17/2011,,998678.579666000000000,5727.457809500000000,2424,-85.07354912610,42.93534230670
2426,2006234,LEVALLEY METHODIST CHURCH,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1071009.386660000000000,4966.037467820000000,2425,-85.05280834350,42.92510944940
2427,2026834,PORTLAND FEDERAL CREDIT UNION,Type 2 Provisional Wellhead Protection Area,10/17/2011,,3209259.882050000000000,10951.374922400000000,2426,-84.87777700880,42.84230388680
2428,2018434,BADERS,Type 2 Provisional Wellhead Protection Area,10/17/2011,,2899253.502180000000000,9672.506804720000000,2427,-84.96638337950,42.85913469590
2429,2008934,COON SCHOOL,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1979599.458410000000000,6992.102368650000000,2428,-85.08648782400,42.88437032990
2430,2023234,"PILOT TRAVEL CENTER, LLC",Type 2 Provisional Wellhead Protection Area,10/17/2011,,1350142.486830000000000,5926.829001210000000,2429,-85.08332530020,42.87890794010
2431,2022534,HERBRUCK'S POULTRY RANCH,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1430693.946370000000000,5296.481923810000000,2430,-85.09028850810,42.87014976330
2432,2008234,CLARKSVILLE ELEMENTARY SCHOOL,Type 2 Provisional Wellhead Protection Area,10/17/2011,,544705.947274000000000,3322.162998300000000,2431,-85.24634263890,42.83640592080
2433,2022434,BLOUGH POLISHING & BUFFING INC,Type 2 Provisional Wellhead Protection Area,10/17/2011,,3327228.006690000000000,10056.926072600000000,2432,-85.26736871600,42.95869682310
2434,2001834,RB BOYCE ELEMENTARY SCHOOL,Type 2 Provisional Wellhead Protection Area,10/17/2011,,2044430.744410000000000,7222.050326900000000,2433,-85.08625546580,43.04628025670
2435,2003234,HAYNOR SCHOOL,Type 2 Provisional Wellhead Protection Area,10/17/2011,,2690202.838330000000000,8780.070107940000000,2434,-85.10808381410,43.02933257420
2436,2008634,THRESHOLD ACADEMY,Type 2 Provisional Wellhead Protection Area,10/17/2011,,725896.826874000000000,3998.734557640000000,2435,-85.13529069450,43.06811270940
2437,2023134,FAITH COMMUNITY CHRISTIAN SCH,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1220180.780250000000000,6414.136938410000000,2436,-85.27689999010,43.11234818870
2438,2009934,GRANCO CLARK,Type 2 Provisional Wellhead Protection Area,10/17/2011,,3413792.000670000000000,9426.692505390000000,2437,-85.27503843940,43.10264179840
2439,2003834,BELCO INDUSTRIES INC.,Type 2 Provisional Wellhead Protection Area,10/17/2011,,3601178.922210000000000,10487.950463500000000,2438,-85.27276975260,43.09951553510
2440,2026934,RIDGE KING,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1155210.737960000000000,4604.476041920000000,2439,-85.31916071240,43.11287295960
2441,2004334,BELDING FRUIT STORAGE,Type 2 Provisional Wellhead Protection Area,10/17/2011,,1250051.042170000000000,4725.948405480000000,2440,-85.31803681350,43.11189903870
2442,2013334,DEVEREAUX SAW MILL,Type 2 Provisional Wellhead Protection Area,10/18/2011,,3632497.315920000000000,9234.259801900000000,2441,-84.83375390130,43.01970596220
2443,2038908,CARBON GREEN BIOENERGY LLC,Type 2 Provisional Wellhead Protection Area,10/13/2011,,5056274.614270000000000,8889.358133110000000,2442,-85.07324298220,42.75945479530
2444,2029908,FAITH BIBLE BAPTIST CHURCH,Type 2 Provisional Wellhead Protection Area,10/13/2011,,2261443.877850000000000,6617.821057090000000,2443,-85.12571973560,42.75696808460
2445,2009908,LAKEWOOD PUBLIC SCHOOL,Type 2 Provisional Wellhead Protection Area,10/13/2011,,1876719.053030000000000,6581.183164950000000,2444,-85.14244879230,42.71871762330
2446,2014408,CEDAR CREEK BIBLE CHURCH,Type 2 Provisional Wellhead Protection Area,10/13/2011,,4261131.515080000000000,10005.688727800000000,2445,-85.33175760460,42.50539001060
2447,2009308,CAASCM - DELTON EHS,Type 2 Provisional Wellhead Protection Area,10/13/2011,,1417643.739040000000000,4392.290951810000000,2446,-85.40411478980,42.50420011700
2448,2035908,HASTINGS ORTHOPEDIC CLINIC,Type 2 Provisional Wellhead Protection Area,4/10/2015,,2928645.094580000000000,10318.327298200000000,2447,-85.32086432040,42.62898143970
2449,2040408,APPLETREE LEARNING CENTER,Type 2 Provisional Wellhead Protection Area,10/13/2011,,3898521.012970000000000,11502.850358200000000,2448,-85.32143748900,42.63233150770
2450,2035408,CREEKSIDE PROFESSIONAL CENTER,Type 2 Provisional Wellhead Protection Area,10/13/2011,,3471596.178080000000000,11437.680015600000000,2449,-85.33361328530,42.63039201200
2451,2035108,WALMART #2620,Type 2 Provisional Wellhead Protection Area,4/9/2015,,3027414.276220000000000,10746.049833000000000,2450,-85.32779725440,42.63250939060
2452,2015508,FLEXFAB HASTINGS,Type 2 Provisional Wellhead Protection Area,10/13/2011,,2928882.212080000000000,10285.630764500000000,2451,-85.32748441420,42.63122633560
2453,2026808,BARRY COUNTY CHRISTIAN SCHOOL,Type 2 Provisional Wellhead Protection Area,10/13/2011,,7121755.248800000000000,10892.840386000000000,2452,-85.24754739440,42.60334072970
2454,2021108,COMMUNITY ACTION AGENCY,Type 2 Provisional Wellhead Protection Area,10/13/2011,,1666818.290170000000000,6902.469823950000000,2453,-85.29971840560,42.68999373390
2455,2020908,THE REMINDER J-AD GRAPHICS,Type 2 Provisional Wellhead Protection Area,10/13/2011,,5176111.843190000000000,9110.366749700000000,2454,-85.28257061610,42.67819463610
2456,2035208,MIDDLEVILLE TOOL AND DIE,Type 2 Provisional Wellhead Protection Area,10/13/2011,,2483290.438010000000000,6908.578207910000000,2455,-85.54998018180,42.68747377470
2457,2036008,NORTHTOWN CENTER,Type 2 Provisional Wellhead Protection Area,4/10/2015,,1634415.071010000000000,4612.525404950000000,2456,-85.40361381580,42.50363960860
2458,2010705,Great Lakes Packing Company,Type 2 Provisional Wellhead Protection Area,2/9/2012,,1463685.971440000000000,7013.277592850000000,2457,-85.34997770600,44.93909447330
2459,2004805,Alba Elementary School,Type 2 Provisional Wellhead Protection Area,2/9/2012,,8806798.743670000000000,15466.299687999900000,2458,-84.94515482900,44.96741004150
2460,2010605,Concord Academy,Type 2 Provisional Wellhead Protection Area,2/9/2012,,6603545.850980000000000,13797.262471900000000,2459,-84.96295446310,44.95451010050
2461,2004905,Anchor Lamina America,Type 2 Provisional Wellhead Protection Area,2/9/2012,,4111110.384700000000000,10231.654965000000000,2460,-85.17780242100,44.98670191180
2462,2008205,Burnette Foods,Type 2 Provisional Wellhead Protection Area,2/9/2012,,688282.693970000000000,3328.189527100000000,2461,-85.41232100810,44.89115120570
2463,2001110,Benzie Central High School,Type 2 Provisional Wellhead Protection Area,2/13/2012,,4403663.559300000000000,10788.904059900000000,2462,-86.03513045700,44.61849862200
2464,2012810,Crystal View Adult Care,Type 2 Provisional Wellhead Protection Area,2/13/2012,,2786242.986020000000000,7391.669792230000000,2463,-86.11400313970,44.62485001950
2465,2013510,Benzie Community Res. Ctr.,Type 2 Provisional Wellhead Protection Area,2/13/2012,,2661616.134490000000000,7180.627221900000000,2464,-86.10985462100,44.62259834560
2466,2013710,Continental Industries,Type 2 Provisional Wellhead Protection Area,2/13/2012,,4891856.643900000000000,10971.501137000000000,2465,-86.09985434470,44.58043498360
2467,2012010,Graceland Fruit Co-Op,Type 2 Provisional Wellhead Protection Area,2/13/2012,,2089500.196620000000000,6413.829586120000000,2466,-86.15420959490,44.60005744750
2468,2007010,Gateway Products Inc.,Type 2 Provisional Wellhead Protection Area,2/13/2012,,1736540.201620000000000,5133.103513040000000,2467,-86.22532169780,44.63827874630
2469,2002110,Platte River Elem School,Type 2 Provisional Wellhead Protection Area,2/13/2012,,3855267.376130000000000,11579.923809000000000,2468,-85.98882053750,44.67298712790
2470,2014210,Lake Ann Elementary Sch,Type 2 Provisional Wellhead Protection Area,2/13/2012,,1671663.733480000000000,6493.929251749990000,2469,-85.84452251770,44.67227183330
2471,2011910,Smeltzer Orchards Co.,Type 2 Provisional Wellhead Protection Area,7/18/2012,,2316508.681420000000000,8032.873075550000000,2470,-86.10637947050,44.52172763110
2472,2001115,A.L.P. Lighting Components,Type 2 Provisional Wellhead Protection Area,2/13/2012,,6480379.179350000000000,9913.560425100000000,2471,-85.17165066120,45.35316821920
2473,2017815,Charlevoix High School,Type 2 Provisional Wellhead Protection Area,2/13/2012,,4271194.598190000000000,9437.859927030000000,2472,-85.27438386420,45.27412688620
2474,2014815,Burnette Foods,Type 2 Provisional Wellhead Protection Area,2/13/2012,,6653515.351040000000000,10922.190052000000000,2473,-85.10821646030,45.16004039590
2475,2012515,East Jordan Plastics,Type 2 Provisional Wellhead Protection Area,2/13/2012,,10368756.715400000000000,12386.859191400000000,2474,-85.09294271000,45.13808924680
2476,2017215,Boyne Falls Public Schools,Type 2 Provisional Wellhead Protection Area,2/13/2012,,7225307.627510000000000,11258.139340200000000,2475,-84.94521084840,45.16996010530
2477,2015715,Concord Academy of Boyne,Type 2 Provisional Wellhead Protection Area,2/13/2012,,5309270.711690000000000,11202.094950400000000,2476,-84.98516968570,45.18330388990
2478,2012315,Industrial Magnetics,Type 2 Provisional Wellhead Protection Area,2/13/2012,,5740140.097050000000000,11408.888928600000000,2477,-84.98907949610,45.19037639990
2479,2007116,North. MI Bapt. Bible Church,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2554191.718100000000000,6347.566481360000000,2478,-84.70853136990,45.43294549580
2480,2045316,Trans. Jubilate Day Care,Type 2 Provisional Wellhead Protection Area,2/14/2012,,4776491.939590000000000,8586.430860340000000,2479,-84.66103273150,45.38971966060
2481,2008416,Inland Lakes School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3819280.626900000000000,8099.317451680000000,2480,-84.63180278520,45.39229326400
2482,2020916,Tube Fab/Roman Eng.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,9188060.816230000000000,12289.158752000000000,2481,-84.44122304050,45.36504705530
2483,2005816,Wolverine High School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,10473130.119500000000000,13837.745739200000000,2482,-84.63034101050,45.26887534730
2484,2005716,Wolverine Elementary School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,7397394.974870000000000,12595.827301700000000,2483,-84.63452938950,45.26863648240
2485,2033224,Pellston Regional Airport,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2417801.349140000000000,6571.876321750000000,2484,-84.78775446210,45.57951505270
2486,2035224,Pioneer Professional Building,Type 2 Provisional Wellhead Protection Area,2/14/2012,,1881249.934250000000000,5731.090149170000000,2485,-84.78721859880,45.56448176860
2487,2009524,Pellston Elementary School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,1395649.234950000000000,5160.007604120000000,2486,-84.77703101560,45.55902391310
2488,2019224,Franklin Park,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2924326.094790000000000,9282.307180210000000,2487,-84.97813535970,45.45347963890
2489,2001324,Jervis B. Webb Company,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3250629.819590000000000,9788.304946580000000,2488,-84.90700105360,45.44064641450
2490,2034624,Preston Feather Building Cent.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2453488.980870000000000,8738.731693970000000,2489,-84.89110590000,45.43829291120
2491,2029224,J.R. Watson Comm. Center,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3036537.980760000000000,9431.417951760000000,2490,-84.89992446540,45.43245004380
2492,2000324,Circuit Control Corporation,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3995737.619300000000000,10691.294020100000000,2491,-84.89499189510,45.38835437280
2493,2031024,Bear Creek Development Co.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3662170.913000000000000,10495.494131200000000,2492,-84.89487773030,45.38609824430
2494,2028924,Dave Kring Chevrolet,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3831187.648370000000000,9907.281731910000000,2493,-84.88793709550,45.38321587580
2495,2024924,Brown Motors Inc.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3525756.732960000000000,9861.128426930000000,2494,-84.88125609590,45.38499865180
2496,2026124,County Center Park Assoc.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2211309.332190000000000,8350.093232220000000,2495,-84.88855826930,45.43718121990
2497,2015824,Moeller Aerospace Tech.,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2294460.290280000000000,8915.638178799990000,2496,-84.89117880120,45.43727557150
2498,2005024,GLENS PLAZA  WELL 1,Type 2 Provisional Wellhead Protection Area,7/21/2015,,3763868.968450000000000,10416.891831000000000,2497,-84.90854006110,45.37799811180
2499,2029824,Creekside Crossing,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2559678.684050000000000,8824.758672130000000,2498,-84.90906090520,45.36580455660
2500,2029324,MI Dept of Human Services,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2441208.111430000000000,8782.610383830000000,2499,-84.91227535780,45.36641684140
2501,2025524,Michigan Works Building,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2857423.677080000000000,8962.777806840000000,2500,-84.91310985170,45.36627253100
2502,2000224,Petoskey Foot Specialists,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2980187.069360000000000,8806.218848580000000,2501,-84.91292507570,45.36534956750
2503,2035624,Fitness Plus/Stepping Stones,Type 2 Provisional Wellhead Protection Area,2/14/2012,,897429.640806000000000,5233.004717390000000,2502,-84.90789984000,45.35910356670
2504,2029524,Concord Academy,Type 2 Provisional Wellhead Protection Area,2/14/2012,,934037.895766000000000,5442.541977970000000,2503,-84.90918361900,45.35797330060
2505,2005724,Petoskey Plastics,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3454164.849400000000000,9368.457698590000000,2504,-85.01757889710,45.34948819720
2506,2005624,Manthei Inc,Type 2 Provisional Wellhead Protection Area,2/14/2012,,3810874.747660000000000,10196.706744000000000,2505,-85.03069086790,45.34148339720
2507,2014724,Manthei Inc,Type 2 Provisional Wellhead Protection Area,2/14/2012,,4483614.533080000000000,11025.227199500000000,2506,-85.03354096620,45.34089431230
2508,2028824,Alanson Public School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,2558442.672850000000000,7890.708771180000000,2507,-84.80030834240,45.45065487870
2509,2009624,Pellston High School,Type 2 Provisional Wellhead Protection Area,2/14/2012,,1317373.863170000000000,5189.134518750000000,2508,-84.77978298180,45.55931289160
2510,2000728,Old Mission Peninsula School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,1709696.416420000000000,4687.740095550000000,2509,-85.52018026360,44.87387587740
2511,2023428,Shoreline Fruit LLC,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3152144.103440000000000,7926.339924030000000,2510,-85.43939989010,44.83044837220
2512,2024428,K-Mart #3720,Type 2 Provisional Wellhead Protection Area,2/16/2012,,4024471.480970000000000,11330.534711600000000,2511,-85.47844745880,44.77460862260
2513,2024028,Mill Creek Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,7286404.587000000000000,14880.307387200000000,2512,-85.39331340670,44.75461994740
2514,2021728,Traverse Bay Comm. School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2744259.606750000000000,6353.705444070000000,2513,-85.42464374610,44.69331038710
2515,2025428,Courtade Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3090930.826460000000000,7764.172721710000000,2514,-85.49783622820,44.69744888170
2516,2003628,Fife Lake Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2065758.920600000000000,6073.087010570000000,2515,-85.34720639160,44.57699997560
2517,2004028,St Marys School of Hannah,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2187628.880240000000000,6095.423352090000000,2516,-85.63358999620,44.57980294830
2518,2021128,42nd Street Plaza,Type 2 Provisional Wellhead Protection Area,2/16/2012,,1802416.855490000000000,6006.186125730000000,2517,-85.60214678610,44.72629937190
2519,2038428,Hartman Hills Marketplace,Type 2 Provisional Wellhead Protection Area,2/16/2012,,4914880.090890000000000,11280.340101400000000,2518,-85.66367287420,44.71118965550
2520,2012328,Sara Lee Bakeries,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3417316.627790000000000,7984.616388660000000,2519,-85.63030331380,44.72767739160
2521,2004428,Long Lake Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3182317.435010000000000,7340.254678080000000,2520,-85.73433867600,44.74130533490
2522,2026428,Westwoods Elementary Sch.,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2239573.649280000000000,5406.522757310000000,2521,-85.77394056970,44.71040619140
2523,2026928,Silver Lake Elem. School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2084618.426580000000000,5589.580963460000000,2522,-85.69872310700,44.69420714650
2524,2033928,Elmer's Crane & dozer,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3448250.943970000000000,8871.970009940000000,2523,-85.66470488330,44.68657757920
2525,2028728,Burger King,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2576136.734490000000000,6461.919246400000000,2524,-85.66705149370,44.67275528350
2526,2026628,Blair Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2477727.554900000000000,6194.324918710000000,2525,-85.68318037350,44.66075962920
2527,2006728,Cherry Growers Inc.,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2185159.214590000000000,5856.013199700000000,2526,-85.70142362270,44.65849778140
2528,2006028,Interlochen Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,2174812.534610000000000,6464.774173290000000,2527,-85.75686423220,44.64264010280
2529,2002940,South Boardman Elem. School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,6028057.750770000000000,10438.003666300000000,2528,-85.25939378770,44.63756138370
2530,2000940,Forest Area High School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,4327533.229650000000000,8209.683370110000000,2529,-85.30274715330,44.59586635030
2531,2007440,Crawford Excelsior School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,3499014.399230000000000,7166.602510170000000,2530,-85.05869099880,44.71944873070
2532,2000240,Rapid City Elementary School,Type 2 Provisional Wellhead Protection Area,2/16/2012,,6155691.726860000000000,12426.289767100000000,2531,-85.26005104960,44.83648272380
2533,2013043,Lake County Five Cap,Type 2 Provisional Wellhead Protection Area,3/27/2012,,1766461.434020000000000,6455.348693530000000,2532,-85.84989286250,43.91830340430
2534,2009743,Houseman's Foods,Type 2 Provisional Wellhead Protection Area,3/27/2012,,671679.556897000000000,3706.531676720000000,2533,-85.85039102430,43.84436581150
2535,2000643,Luther Elementary School,Type 2 Provisional Wellhead Protection Area,3/27/2012,,1866122.420260000000000,6462.087539550000000,2534,-85.66985687200,44.04674957700
2536,2001145,Pathfinder School,Type 2 Provisional Wellhead Protection Area,3/27/2012,,3080727.523740000000000,9570.391077430000000,2535,-85.65825678740,44.79893936870
2537,2016645,Centerpointe Building,Type 2 Provisional Wellhead Protection Area,3/27/2012,,4206928.688220000000000,11231.171509800000000,2536,-85.66180619220,44.78762088140
2538,2022545,Raycom Media Inc.,Type 2 Provisional Wellhead Protection Area,3/27/2012,,1732005.976920000000000,5505.534237730000000,2537,-85.69473036940,44.77529049070
2539,2006545,Glen Lake Community Schools,Type 2 Provisional Wellhead Protection Area,3/27/2012,,4698811.738720000000000,11551.402665800000000,2538,-85.90512430490,44.83633811010
2540,2022645,Leelanau Fruit Co.,Type 2 Provisional Wellhead Protection Area,3/27/2012,,2057298.320600000000000,6788.491851300000000,2539,-85.64689273410,44.93880291580
2541,2004745,St Mary's Elem & Hich School,Type 2 Provisional Wellhead Protection Area,3/27/2012,,1548500.373790000000000,5428.592961520000000,2540,-85.71989319440,44.97654029040
2542,2002845,Bluebird Restaurant & Bar,Type 2 Provisional Wellhead Protection Area,3/27/2012,,721162.036916000000000,3162.217207410000000,2541,-85.76141680220,45.02221422060
2543,2001945,Leland Public Schools,Type 2 Provisional Wellhead Protection Area,3/27/2012,,890250.684044000000000,3472.193499230000000,2542,-85.75511696480,45.02558471890
2544,2016745,Leelanau Children's Center,Type 2 Provisional Wellhead Protection Area,3/27/2012,,685027.429503000000000,3009.854723900000000,2543,-85.75254874480,45.02155445280
2545,2001945,Leland Public School,Type 2 Provisional Wellhead Protection Area,3/27/2012,,836489.872995000000000,3347.675570680000000,2544,-85.75810551160,45.01722975660
2546,2026345,Northport Point,Type 2 Provisional Wellhead Protection Area,3/27/2012,,2045119.649170000000000,5225.351059090000000,2545,-85.57641926180,45.16280211430
2547,2000151,Brethren High School,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1281791.507930000000000,5877.349920840000000,2546,-86.01189391050,44.30435681340
2548,2006851,Onekama High School,Type 2 Provisional Wellhead Protection Area,3/28/2012,,3271528.751730000000000,9995.549848430000000,2547,-86.18943408830,44.37648713580
2549,2015951,Five Cap Inc - Kaleva,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1023022.984250000000000,4198.401209160000000,2548,-86.01436166540,44.36928907320
2550,2000251,Betsie Valley Elem School,Type 2 Provisional Wellhead Protection Area,3/28/2012,,908378.667768000000000,4646.943772800000000,2549,-85.93309564240,44.49039179660
2551,2007653,Five Cap Inc,Type 2 Provisional Wellhead Protection Area,3/28/2012,,3624994.538310000000000,8047.668870740000000,2550,-86.17457840010,44.05293999140
2552,2007253,Mason Co Eastern High School,Type 2 Provisional Wellhead Protection Area,3/28/2012,,2876229.861160000000000,8276.398664770000000,2551,-86.22217800810,43.96219812140
2553,2013153,Victory Early Childhood Center,Type 2 Provisional Wellhead Protection Area,3/28/2012,,2878988.977660000000000,7186.413146650000000,2552,-86.33389736990,44.03688324790
2554,2020453,West Shore Comunity College,Type 2 Provisional Wellhead Protection Area,3/28/2012,,2006649.127290000000000,6286.493382060000000,2553,-86.33013314260,44.00283987930
2555,2019853,Covenant Christian School,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1433030.501940000000000,4857.077578700000000,2554,-86.33446142590,43.96357865900
2556,2000653,Consumers Energy,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1927087.318340000000000,5159.522035580000000,2555,-86.43870546460,43.89279958290
2557,2005457,Larsen's Early Learning Ctr,Type 2 Provisional Wellhead Protection Area,3/28/2012,,2178453.460890000000000,6228.107272350000000,2556,-85.22558388080,44.34920209110
2558,2009857,Pine Tech Incorporated,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1280883.223500000000000,5263.210612620000000,2557,-85.13552393240,44.34171286390
2559,2002657,Baker College,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1401191.371980000000000,5691.349962790000000,2558,-85.22321625360,44.27511815750
2560,2006057,Wolverine Power Supply,Type 2 Provisional Wellhead Protection Area,3/28/2012,,2302343.324390000000000,6964.722724580000000,2559,-85.31004730900,44.25393479830
2561,2010557,Wexford/Missaukee FIA,Type 2 Provisional Wellhead Protection Area,3/28/2012,,1784820.946480000000000,6148.885394000000000,2560,-85.31710394690,44.25379359400
2562,2005267,Tustin Elementary School,Type 2 Provisional Wellhead Protection Area,3/29/2012,,1969736.169950000000000,6106.808628350000000,2561,-85.44845319790,44.09952375020
2563,2004767,Pine River Jr-Sr High School,Type 2 Provisional Wellhead Protection Area,3/29/2012,,1537990.891870000000000,5703.689892760000000,2562,-85.48263105150,44.06933690090
2564,2005167,Leroy Elementary School,Type 2 Provisional Wellhead Protection Area,3/29/2012,,2556772.778760000000000,7923.841463700000000,2563,-85.44748188830,44.03227937860
2565,2015967,Advanced Fiber Molding,Type 2 Provisional Wellhead Protection Area,3/29/2012,,3151843.963760000000000,8724.228923500000000,2564,-85.53202079530,44.01053023310
2566,2008567,Nartron Corporation,Type 2 Provisional Wellhead Protection Area,3/29/2012,,5318337.785610000000000,10354.571997500000000,2565,-85.50638640810,43.92378370090
2567,2004967,Tubelite Arch Products,Type 2 Provisional Wellhead Protection Area,3/29/2012,,5211437.910540000000000,12222.125277600000000,2566,-85.49311057380,43.89724435030
2568,2015567,Kalium Chemicals,Type 2 Provisional Wellhead Protection Area,3/29/2012,,3760966.342130000000000,9206.617641500000000,2567,-85.34268090240,43.82556129820
2569,2017767,"Evart, City of",Type 2 Provisional Wellhead Protection Area,3/29/2012,,7655091.625740000000000,13123.413234600000000,2568,-85.28652936270,43.91911312590
2570,2019267,Muskegon River Youth Home,Type 2 Provisional Wellhead Protection Area,6/16/2015,,1465284.947410000000000,4986.752125270000000,2569,-85.14633891680,43.93267941560
2571,2016667,Nestle Waters North America,Type 2 Provisional Wellhead Protection Area,3/29/2012,,3675693.402330000000000,9594.600571290000000,2570,-85.29327970630,43.95180821320
2572,2014269,Unipro Unlimited,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2593845.143270000000000,9015.421974410000000,2571,-84.65461256130,45.16220742260
2573,2002769,Vanderbilt School,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2908621.905010000000000,9189.313842920000000,2572,-84.67079456500,45.13999125460
2574,2012569,H&H Tube & Mfg. Company,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2318305.454540000000000,8214.399528480000000,2573,-84.67493125610,45.14047894530
2575,2009969,Van Products Company,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2151941.730040000000000,8047.103868350000000,2574,-84.67487025680,45.14054364920
2576,2011269,Grace Baptist Christian School,Type 2 Provisional Wellhead Protection Area,4/17/2012,,527758.861610000000000,3045.948793480000000,2575,-84.73340611750,45.02433537050
2577,2021969,Kohls Department Store,Type 2 Provisional Wellhead Protection Area,4/17/2012,,546280.544470000000000,3172.220691510000000,2576,-84.72941467810,45.02858536500
2578,2020869,Dedrick Investments,Type 2 Provisional Wellhead Protection Area,4/17/2012,,832885.697079000000000,3936.027623860000000,2577,-84.72253115620,45.02770303370
2579,2005169,DNR District #5 Office,Type 2 Provisional Wellhead Protection Area,4/17/2012,,661186.343245000000000,3536.725549760000000,2578,-84.71495841900,45.02746112110
2580,2004469,GRACE BAPTIST COLLEGE #1,Type 2 Provisional Wellhead Protection Area,6/16/2015,,632257.156257000000000,3544.626259710000000,2579,-84.71278792050,45.02591863550
2581,2022469,MDOT North Regional Building,Type 2 Provisional Wellhead Protection Area,4/17/2012,,3034241.360590000000000,8890.474044070000000,2580,-84.65350513590,45.01442833120
2582,2013269,Otsego Christian School,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2610010.640110000000000,8326.137258320000000,2581,-84.65063973360,45.01333044450
2583,2017969,Commerce Park Assoc,Type 2 Provisional Wellhead Protection Area,4/17/2012,,356169.456214000000000,2511.194247610000000,2582,-84.68704125210,44.98736188220
