X,Y,LicenseNumber,FacilityTypeCode,FacilityType,Name,StreetAddress,City,State,Zip,County,TotalCapacity,ServesAdults,ServesChildren,AddressID,stdStreetAddress,stdCity,stdState,stdZip,Latitude,Longitude,ESRI_OID
-84.50320435,42.77146149,1080000063,1080,Psychiatric Hospital/Unit,BRIGHTWELL BEHAVIORAL HEALTH,3512 COOLIDGE RD,East Lansing,MI,48823,Ingham,23,1,0,29604,3512 Coolidge Rd,East Lansing,MI,48823,42.77146149,-84.50320435,40
-83.31194166,42.33198358,1080000064,1080,Psychiatric Hospital/Unit,GARDEN CITY HOSPITAL,6245 INKSTER RD,Garden City,MI,48135,Wayne,28,1,0,5234,6245 Inkster Rd,Garden City,MI,48135,42.33198358,-83.31194166,41
-82.99293518,42.64001083,1080000065,1080,Psychiatric Hospital/Unit,McLaren Macomb,46810 Schoenherr Rd.,Shelby Township,MI,48315,Macomb,23,1,0,31281,46810 Schoenherr Rd,Shelby Township,MI,48315,42.64001083,-82.99293518,42
-85.8626395,42.5218257,AH030293792,AH,Homes for the Aged,Briarwood Assisted Living,620 Ely St.,Allegan,MI,49010,Allegan,55,,,14002,620 Ely St,Allegan,MI,49010,42.5218257,-85.8626395,43
-86.20720065,42.63623462,AH030295207,AH,Homes for the Aged,Harbors Health Facility,243 Wiley Rd.,Douglas,MI,49406,Allegan,28,,,10040,243 Wiley St,Douglas,MI,49406,42.63623462,-86.20720065,44
-85.68308258,42.45062637,AH030379710,AH,Homes for the Aged,Vicinia Gardens of Otsego,700 Eley Street,Otsego,MI,49078,Allegan,56,,,14394,700 Eley St,Otsego,MI,49078,42.45062637,-85.68308258,45
-83.4504229,45.080983,AH040394376,AH,Homes for the Aged,Besser Senior Living Community,325 Johnson Street,Alpena,MI,49707,Alpena,52,,,29912,325 Johnson St,Alpena,MI,49707,45.080983,-83.4504229,46
-85.47421265,42.7119484,AH080236758,AH,Homes for the Aged,Carveth Village of Middleville,690 W Main Street,Middleville,MI,49333,Barry,68,,,14358,690 W Main St,Middleville,MI,49333,42.71194839,-85.47421265,47
-83.87924993,43.5972482,AH090236871,AH,Homes for the Aged,Rachel Sovereign Memorial Home,1014 Center Ave.,Bay City,MI,48708,Bay,23,,,6534,1014 Center Ave,Bay City,MI,48708,43.5972482,-83.87924993,48
-83.91803741,43.61117172,AH090236892,AH,Homes for the Aged,Sheffield Bay,4471 Sheffield Place,Bay City,MI,48706,Bay,86,,,12628,4471 Sheffield Pl,Bay City,MI,48706,43.61117172,-83.91803741,49
-83.94792938,43.62612915,AH090323912,AH,Homes for the Aged,Bayfield Assisted Living,3932 Monitor Road,Bay City,MI,48706,Bay,70,,,11995,3932 Monitor Rd,Bay City,MI,48706,43.62612915,-83.94792938,50
-83.90836334,43.62129211,AH090371811,AH,Homes for the Aged,"Bay City Comfort Care, LLC",4130 Shrestha Drive,Bay City,MI,48706,Bay,67,,,12250,4130 Shrestha Dr,Bay City,MI,48706,43.62129211,-83.90836334,51
-83.83524322,43.58298111,AH090378600,AH,Homes for the Aged,"New Hope Bay, LLC",668 N. Pine Road,Bay City,MI,48708,Bay,98,,,14258,668 N Pine Rd,Bay City,MI,48708,43.58298111,-83.83524323,52
-83.83524322,43.58298111,AH090389444,AH,Homes for the Aged,New Hope Bay West,668 N. Pine Road,Bay City,MI,48708,Bay,50,,,14258,668 N Pine Rd,Bay City,MI,48708,43.58298111,-83.83524323,53
-86.31197319,41.82234769,AH110353051,AH,Homes for the Aged,Woodland Terrace at Longmeadow,13 Longmeadow Village Dr.,Niles Township,MI,49120,Berrien,90,,,7500,13 Longmeadow Village Dr,Niles,MI,49120,41.82234769,-86.31197319,54
-86.25202179,41.81565094,AH110376315,AH,Homes for the Aged,Brentwood at Niles,1147 South Third Street,Niles,MI,49120,Berrien,80,,,7029,1147 S 3rd St,Niles,MI,49120,41.81565094,-86.25202179,55
-86.45465851,42.05648804,AH110405636,AH,Homes for the Aged,Provision Living of St. Joseph,3351 Niles Road,St. Joseph,MI,45069,Berrien,60,,,31469,3351 Niles Rd,St Joseph,MI,49085,42.05648804,-86.45465851,56
-85.09145355,41.76321411,AH120378302,AH,Homes for the Aged,Masonville Place,150 N. Shore Drive,Coldwater,MI,49036,Branch,89,,,8028,150 N Shore,Bronson,MI,49028,41.76321411,-85.09145355,57
-85.177948,42.34138107,AH130236857,AH,Homes for the Aged,NorthPointe Woods Assisted Living,700 North Avenue,Battle Creek,MI,49017,Calhoun,66,,,14399,700 North Ave,Battle Creek,MI,49017,42.34138107,-85.177948,58
-85.20111084,42.25242996,AH130278262,AH,Homes for the Aged,Battle Creek Bickford Cottage,3432 Capital Avenue,Battle Creek,MI,49015,Calhoun,55,,,11515,3432 Capital Ave SW,Battle Creek,MI,49015,42.25242996,-85.20111084,59
-85.178424,42.341288,AH130297466,AH,Homes for the Aged,The Legacy at the Oaks,706 North Avenue,Battle Creek,MI,49017-3251,Calhoun,30,,,29935,706 North Ave,Battle Creek,MI,49017,42.341288,-85.178424,60
-85.24053955,42.28512955,AH130316511,AH,Homes for the Aged,Lakeview Assisted Living,14661 S Helmer Rd,Battle Creek,MI,49015,Calhoun,68,,,7952,14661 Helmer Rd S,Battle Creek,MI,49015,42.28512955,-85.24053955,61
-85.23568726,42.28073883,AH130403563,AH,Homes for the Aged,The Heritage Assisted Living Community,14420 S. Helmer Road,Battle Creek,MI,49015,Calhoun,78,,,7889,14420 Helmer Rd S,Battle Creek,MI,49015,42.28073883,-85.23568726,62
-85.23793443,42.28141948,AH130403566,AH,Homes for the Aged,The Reflections,14316 S. Helmer Rd.,Battle Creek,MI,49015,Calhoun,45,,,7860,14316 Helmer Rd S,Battle Creek,MI,49015,42.28141948,-85.23793443,63
-85.26759338,42.32400131,AH130405658,AH,Homes for the Aged,True Care Living,565 General Ave.,Springfield,MI,49037,Calhoun,69,,,13638,565 General Ave,Springfield,MI,49037,42.32400131,-85.26759338,64
-84.38495429,46.48614868,AH170271455,AH,Homes for the Aged,Hearthside Assisted Living,1501 W. 6th Ave.,Sault Ste. Marie,MI,49783,Chippewa,64,,,8042,1501 W 6th Ave,Sault Sainte Marie,MI,49783,46.48614868,-84.38495429,65
-84.569894,42.834797,AH190397181,AH,Homes for the Aged,The Woodlands Of DeWitt,910 Woodlands Dr,DeWitt,MI,48820,Clinton,45,,,29940,910 Woodlands Dr Main Bldg,Dewitt,MI,48820,42.834797,-84.569894,66
-84.4369002,42.78001672,AH190401909,AH,Homes for the Aged,Vista Springs Imperial Park at Timber Ridge,16260 Park Lake Road,East Lansing,MI,48823,Clinton,40,,,1340,16260 Park Lake Rd,East Lansing,MI,48823,42.78001672,-84.4369002,67
-87.08866119,45.74281693,AH210236741,AH,Homes for the Aged,Bishop Noa Home for Senior Citizens,2900 3rd Ave. S,Escanaba,MI,49829,Delta,28,,,10683,2900 3rd Ave S,Escanaba,MI,49829,45.74281693,-87.08866119,68
-87.05289459,45.85493088,AH210396377,AH,Homes for the Aged,Murrays Country View,6201 HWY M-35,Gladstone,MI,49837,Delta,25,,,14011,6201 State Highway M35,Gladstone,MI,49837,45.85493088,-87.05289459,69
-84.65660126,42.74505782,AH230236932,AH,Homes for the Aged,Brookdale Delta MC (MI),7235 Delta Commerce Dr.,Lansing,MI,48917,Eaton,38,,,14575,7235 Delta Commerce Dr,Lansing,MI,48917,42.74505782,-84.65660126,70
-84.65682887,42.49559417,AH230298361,AH,Homes for the Aged,Island City Assisted Living,1507 Kyle Ave.,Eaton Rapids,MI,48827,Eaton,53,,,8055,1507 Kyle St,Eaton Rapids,MI,48827,42.49559417,-84.65682887,71
-84.82919312,42.55347061,AH230303551,AH,Homes for the Aged,Sensations,511 E. Shepherd,Charlotte,MI,48813,Eaton,39,,,13190,511 E Shepherd St,Charlotte,MI,48813,42.55347061,-84.82919312,72
-84.74295044,42.73524475,AH230342257,AH,Homes for the Aged,Story Point of Grand Ledge,11555 Silverstone Lane,Grand Ledge,MI,48837,Eaton,40,,,7062,11555 Silverstone Ln,Grand Ledge,MI,48837,42.73524475,-84.74295044,73
-84.73835754,42.73501968,AH230360690,AH,Homes for the Aged,Fairview Grand,11656 Hartel Road,Grand Ledge,MI,48837,Eaton,35,,,7082,11656 Hartel Rd,Grand Ledge,MI,48837,42.73501968,-84.73835754,74
-84.64424133,42.74375916,AH230387590,AH,Homes for the Aged,Bickford of W Lansing,6429 Earlington Ln,Lansing,MI,48917,Eaton,72,,,14142,6429 Earlington Ln,Lansing,MI,48917,42.74375916,-84.64424133,75
-84.89993,45.42043,AH240389978,AH,Homes for the Aged,Pineview Cottage,3498 Harbor-Petoskey Rd,Harbor Springs,MI,49740,Emmet,40,,,26553,3498 Harbor-Petoskey Rd,Harbor Springs,MI,49740,45.42043,-84.89993,76
-83.7700882,43.00828171,AH250236841,AH,Homes for the Aged,Landings of Genesee Valley,4444 W. Court Street,Flint,MI,48532,Genesee,114,,,12594,4444 W Court St,Flint,MI,48532,43.00828171,-83.7700882,77
-83.60658264,42.88634872,AH250236933,AH,Homes for the Aged,Brookdale Grand Blanc MC,5130 Baldwin Road,Holly,MI,48442,Genesee,53,,,13209,5130 Baldwin Rd,Holly,MI,48442,42.88634872,-83.60658264,78
-83.60810089,42.88634872,AH250236939,AH,Homes for the Aged,Brookdale Grand Blanc AL,5080 Baldwin Road,Holly,MI,48442,Genesee,78,,,13155,5080 Baldwin Rd,Holly,MI,48442,42.88634872,-83.60810089,79
-83.59759689,42.88723648,AH250314824,AH,Homes for the Aged,The Oaks at Woodfield,5370 Baldwin Rd.,Grand Blanc,MI,48439,Genesee,38,,,13462,5370 E Baldwin Rd,Grand Blanc,MI,48439,42.88723648,-83.59759689,80
-83.68333673,43.02039796,AH250356639,AH,Homes for the Aged,McFarlan Home,700 E. Kearsley St.,Flint,MI,48503,Genesee,29,,,14393,700 E Kearsley St,Flint,MI,48503,43.02039796,-83.68333673,81
-83.81665039,42.96385956,AH250382043,AH,Homes for the Aged,Springvale Assisted Living,4276 Kroger Street,Swartz Creek,MI,48473,Genesee,73,,,12429,4276 Kroger Dr,Swartz Creek,MI,48473,42.96385956,-83.81665039,82
-83.74740601,42.78836822,AH250382445,AH,Homes for the Aged,Vicinia Gardens Transition,4045 Vicinia Way,Fenton,MI,48430,Genesee,28,,,12128,4045 Vicina Way,Fenton,MI,48430,42.78836823,-83.74740601,83
-83.60024262,43.03240204,AH250382918,AH,Homes for the Aged,The Pines Of Burton Memory - South,5340 Davison Road,Burton,MI,48509,Genesee,23,,,13444,5340 Davison Rd,Burton,MI,48509,43.03240204,-83.60024261,84
-83.67462158,42.94485855,AH250385140,AH,Homes for the Aged,Bella Vita of Grand Blanc,1481 E. Hill Road,Grand Blanc,MI,48439,Genesee,79,,,7985,1481 E Hill Rd,Grand Blanc,MI,48439,42.94485855,-83.67462158,85
-83.82385254,43.07323837,AH250408318,AH,Homes for the Aged,Majestic Care of Flushing AL,640 Sunnyside Dr,Flushing,MI,48433,Genesee,40,,,31013,640 Sunnyside Dr,Flushing,MI,48433,43.07323837,-83.82385254,86
-90.17243157,46.46519434,AH270236923,AH,Homes for the Aged,Westgate Living Center,1500 N Lowell St.,Ironwood,MI,49938,Gogebic,34,,,8034,1500 N Lowell St,Ironwood,MI,49938,46.46519434,-90.17243157,87
-85.65133667,44.73799133,AH280318130,AH,Homes for the Aged,Bay Ridge Assisted Living,3825 Scenic Ridge,Traverse City,MI,49684-3900,Grand Traverse,64,,,11909,3825 Scenic Ridge,Traverse City,MI,49684,44.73799133,-85.65133667,88
-84.66423798,43.38803482,AH290278031,AH,Homes for the Aged,Michigan Masonic Home,1200 Wright Avenue,Alma,MI,48801,Gratiot,221,,,7212,1200 Wright Ave,Alma,MI,48801,43.38803482,-84.66423798,89
-84.65632629,43.38951492,AH290406205,AH,Homes for the Aged,Arbor Grove Assisted Living & Memory Care,1320 Pine Avenue,Alma,MI,48801,Gratiot,62,,,30813,1320 Pine Ave,Alma,MI,48801,43.38951492,-84.65632629,90
-88.44435962,47.24737629,AH310301010,AH,Homes for the Aged,Gardenview,26096 Elm St.,Calumet,MI,49913,Houghton,61,,,10327,26096 E Elm St,Calumet,MI,49913,47.24737629,-88.44435962,91
-83.27963257,43.835289,AH320238093,AH,Homes for the Aged,Country Gardens,203 N Caseville Road,Pigeon,MI,48755,Huron,61,,,9201,203 N Caseville Rd,Pigeon,MI,48755,43.835289,-83.27963257,92
-83.03437042,43.80029678,AH320297377,AH,Homes for the Aged,Meadow Lane Assisted Living,150 Meadow Lane,Bad Axe,MI,48413,Huron,64,,,8026,150 Meadow Ln,Bad Axe,MI,48413,43.80029678,-83.03437042,93
-84.44930267,42.74430084,AH330236746,AH,Homes for the Aged,Burcham Hills Retirement Center II,2700 Burcham Drive,East Lansing,MI,48823,Ingham,266,,,10430,2700 Burcham Dr,East Lansing,MI,48823,42.74430084,-84.44930267,94
-84.40904999,42.73466873,AH330236935,AH,Homes for the Aged,Brookdale Meridian MC,5250 Marsh Road,Haslett,MI,48840,Ingham,36,,,13354,5250 Marsh Rd,Haslett,MI,48840,42.73466873,-84.40904999,95
-84.40820313,42.73628998,AH330236940,AH,Homes for the Aged,Brookdale Meridian AL,5346 Marsh Road,Haslett,MI,48840,Ingham,72,,,13445,5346 Marsh Rd,Haslett,MI,48840,42.73628998,-84.40820313,96
-84.43161011,42.69187164,AH330278347,AH,Homes for the Aged,Lansing Bickford Cottage,3830 Okemos Road,Okemos,MI,48864,Ingham,55,,,11911,3830 Okemos Rd,Okemos,MI,48864,42.69187164,-84.43161011,97
-84.50208282,42.77057266,AH330336309,AH,Homes for the Aged,The Willows at East Lansing,3500 Coolidge Road,East Lansing,MI,48823,Ingham,36,,,11586,3500 Coolidge Rd,East Lansing,MI,48823,42.77057266,-84.50208282,98
-84.5031662,42.76995468,AH330336314,AH,Homes for the Aged,The Legacy at The Willows,3510 Coolidge Rd,East Lansing,MI,48823,Ingham,35,,,11609,3510 Coolidge Rd,East Lansing,MI,48823,42.76995468,-84.5031662,99
-84.40346527,42.7211647,AH330342717,AH,Homes for the Aged,The Willows at Okemos,4830 Central Park Drive,Okemos,MI,48864,Ingham,24,,,16194,4830 Central Park Dr,Okemos,MI,48864,42.7211647,-84.40346527,100
-84.52646,42.76024,AH330386131,AH,Homes for the Aged,Robinwood Landing Alzheim,1634 Lake Lansing Road,Lansing,MI,48912,Ingham,66,,,26067,1634 Lake Lansing Rd,Lansing,MI,48912,42.76024,-84.52646,101
-83.80528259,44.3690033,AH350338564,AH,Homes for the Aged,Hale Creek Manor,3191 M-65,Hale,MI,48739,Iosco,43,,,11201,3191 M-65,Hale,MI,48739,44.3690033,-83.80528259,102
-84.80900574,43.6067276,AH370406206,AH,Homes for the Aged,Crestwood Village Assisted Living & Memory Care,2378 S. Lincoln Road,Mt. Pleasant,MI,48858,Isabella,57,,,30895,2378 S Lincoln Rd,Mount Pleasant,MI,48858,43.6067276,-84.80900574,103
-84.41463352,42.25884362,AH380236825,AH,Homes for the Aged,The Jackson Friendly Home,435 W North St.,Jackson,MI,49202,Jackson,45,,,12509,435 W North St,Jackson,MI,49202,42.25884362,-84.41463352,104
-84.3854599,42.25440979,AH380236826,AH,Homes for the Aged,John George Home,1501 E Ganson Street,Jackson,MI,49202,Jackson,45,,,8039,1501 E Ganson St,Jackson,MI,49202,42.25440979,-84.3854599,105
-84.44063535,42.21110649,AH380236900,AH,Homes for the Aged,Summit Park Assisted Living Center,2100 Park Rd.,Jackson,MI,49203,Jackson,83,,,9360,2100 Park Rd,Jackson,MI,49203,42.21110649,-84.44063535,106
-84.54103614,42.21306608,AH380237409,AH,Homes for the Aged,Spring Arbor Assisted Living Center,3700 S. Dearing Rd.,Spring Arbor,MI,49283,Jackson,88,,,11799,3700 Dearing Rd,Spring Arbor,MI,49283,42.21306608,-84.54103614,107
-84.40444946,42.27531052,AH380283614,AH,Homes for the Aged,Highland Home for the Aged,1948 Cooper Street,Jackson,MI,49202,Jackson,32,,,8995,1948 Cooper St,Jackson,MI,49202,42.27531052,-84.40444946,108
-84.32871006,42.27108506,AH380299010,AH,Homes for the Aged,Legacy Assisted Living,5025 Ann Arbor Rd.,Jackson,MI,49201,Jackson,113,,,13092,5025 Ann Arbor Rd,Jackson,MI,49201,42.27108506,-84.32871006,109
-84.4623298,42.23773089,AH380301277,AH,Homes for the Aged,Mission Point Health Campus of Jackson,703 Robinson Rd.,Jackson,MI,49203-2538,Jackson,40,,,14425,703 Robinson Rd,Jackson,MI,49203,42.23773089,-84.4623298,110
-84.43836212,42.27822113,AH380313452,AH,Homes for the Aged,Arbor Woods Assisted Lvg,2100 Springport Road,Jackson,MI,49202,Jackson,59,,,9362,2100 Springport Rd,Jackson,MI,49202,42.27822113,-84.43836212,111
-84.46298218,42.22672653,AH380381401,AH,Homes for the Aged,Brightside Assisted Living & Memory Care,2388 Robinson Road,Jackson,MI,49203,Jackson,38,,,9954,2388 Robinson Rd,Jackson,MI,49203,42.22672653,-84.46298218,112
-85.5743103,42.26692963,AH390236775,AH,Homes for the Aged,Directors Hall,600 Golden Drive,Kalamazoo,MI,49001,Kalamazoo,93,,,13823,600 Golden Dr,Kalamazoo,MI,49001,42.26692963,-85.5743103,113
-85.66230774,42.26277924,AH390236863,AH,Homes for the Aged,Park Village Pines,2920 Crystal Lane,Kalamazoo,MI,49009,Kalamazoo,215,,,10716,2920 Crystal Ln,Kalamazoo,MI,49009,42.26277924,-85.66230774,114
-85.62666108,42.20125188,AH390236936,AH,Homes for the Aged,Brookdale Portage MC,3150 Old Centre Avenue,Portage,MI,49002,Kalamazoo,38,,,11151,3150 Old Centre Rd,Portage,MI,49024,42.20125188,-85.62666108,115
-85.62607668,42.20124751,AH390236942,AH,Homes for the Aged,Brookdale Portage AL,3100 Old Centre Avenue,Portage,MI,49002,Kalamazoo,72,,,11053,3100 Old Centre Rd,Portage,MI,49024,42.20124751,-85.62607668,116
-85.57298279,42.26760483,AH390237411,AH,Homes for the Aged,Amber Way,300 Golden Drive,Kalamazoo,MI,49001,Kalamazoo,22,,,10811,300 Golden Dr,Kalamazoo,MI,49001,42.26760483,-85.57298279,117
-85.57189941,42.26741409,AH390244166,AH,Homes for the Aged,Wyndham West,620 Phillips Street,Kalamazoo,MI,49001,Kalamazoo,40,,,14007,620 Phillips St,Kalamazoo,MI,49001,42.26741409,-85.57189941,118
-85.64665407,42.23010354,AH390278221,AH,Homes for the Aged,Portage Bickford Cottage,4707 W. Milham Ave.,Portage,MI,49024,Kalamazoo,71,,,12833,4707 W Milham Ave,Portage,MI,49024,42.23010354,-85.64665407,119
-85.63750897,42.23013352,AH390377735,AH,Homes for the Aged,StoryPoint of Portage,3951 W. Milham Ave.,Portage,MI,49024,Kalamazoo,40,,,12014,3951 W Milham Ave,Portage,MI,49024,42.23013352,-85.63750897,120
-85.65416718,42.28367996,AH390378211,AH,Homes for the Aged,Sojourner Place,5364 Greenmeadow,Kalamazoo,MI,49009,Kalamazoo,61,,,13459,5364 Green Meadow Ave,Kalamazoo,MI,49009,42.28367996,-85.65416718,121
-85.53626554,42.31870888,AH390382559,AH,Homes for the Aged,Nazareth Center,2929 Nazareth Rd.,Kalamazoo,MI,49048,Kalamazoo,76,,,29907,2929 Nazareth Rd,Kalamazoo,MI,49048,42.31870888,-85.53626555,122
-85.64994,42.28446,AH390391941,AH,Homes for the Aged,Vineyard Assisted Living,8170 Vineyard Parkway,Kalamazoo,MI,49009,Kalamazoo,85,,,27051,NULL,Kalamazoo,MI,49009,42.28446,-85.64994,123
-85.67096,42.261664,AH390394454,AH,Homes for the Aged,North Woods Village At Kalamazoo,6203 Stadium Dr,Kalamazoo,MI,49009,Kalamazoo,61,,,29932,6203 Stadium Dr,Kalamazoo,MI,49009,42.261664,-85.67096,124
-85.68115234,42.29001617,AH390405806,AH,Homes for the Aged,Hampton Manor of Kalamazoo,210 N. 9th Street,Kalamazoo,MI,49009,Kalamazoo,99,,,31425,210 N 9th St,Kalamazoo,MI,49009,42.29001617,-85.68115234,125
-85.18585968,44.72998428,AH400295173,AH,Homes for the Aged,Kalkaska Memorial Assisted Living,509 S. Orange Street,Kalkaska,MI,49646,Kalkaska,40,,,13163,509 S Orange St,Kalkaska,MI,49646,44.72998428,-85.18585968,126
-85.55940247,43.11748505,AH410236738,AH,Homes for the Aged,Bishop Hills Elder Care,"4951 11 Mile Road, NE",Rockford,MI,49341,Kent,47,,,13013,11 10 Mile Rd NE,Rockford,MI,49341,43.11748505,-85.55940247,127
-85.63092804,42.95075226,AH410236767,AH,Homes for the Aged,Clark Retirement Home,"1551 Franklin Street, SE",Grand Rapids,MI,49506-8203,Kent,107,,,8185,1551 Franklin St SE,Grand Rapids,MI,49506,42.95075226,-85.63092804,128
-85.72962189,42.96860886,AH410236771,AH,Homes for the Aged,Covenant Village of the Great Lakes,2520 Lake Michigan Dr. NW,Grand Rapids,MI,49504-4696,Kent,102,,,10194,2520 Lake Michigan Dr NW,Grand Rapids,MI,49504,42.96860886,-85.72962189,129
-85.71263886,42.98252106,AH410236778,AH,Homes for the Aged,Edison Christian Assisted Living,"1010 Edison Avenue, NW",Grand Rapids,MI,49504-3918,Kent,33,,,6511,1010 Edison Ave NW,Grand Rapids,MI,49504,42.98252106,-85.71263885,130
-85.58920288,42.92322922,AH410236821,AH,Homes for the Aged,Holland Home Raybrook Manor,"2121 Raybrook Avenue, SE",Grand Rapids,MI,49546-5793,Kent,236,,,9422,2121 Raybrook St SE,Grand Rapids,MI,49546,42.92322922,-85.58920288,131
-85.62024689,42.90540314,AH410236832,AH,Homes for the Aged,Samaritas Senior Living Grand Rapids Woods,"1900-32nd Street, SE",Grand Rapids,MI,49508-1583,Kent,61,,,8895,32nd St SE,Grand Rapids,MI,49508,42.90540314,-85.62024689,132
-85.62315369,42.93535995,AH410236848,AH,Homes for the Aged,Michigan Christian Home Beacon Hill at Eastgate,"1845 Boston Street, SE",Grand Rapids,MI,49506-4499,Kent,92,,,8805,1845 Boston St SE,Grand Rapids,MI,49506,42.93535995,-85.62315369,133
-85.58032989,42.96173859,AH410236868,AH,Homes for the Aged,Porter Hills Presbyterian Village,3600 East Fulton Street,Grand Rapids,MI,49546-1332,Kent,212,,,11705,3600 E Fulton St,Grand Rapids,MI,49546,42.96173859,-85.5803299,134
-85.72399139,42.82038116,AH410236873,AH,Homes for the Aged,Railside Assisted Living Center,7955 Byron Center Ave SW,Byron Center,MI,49315,Kent,121,,,14874,7955 Byron Center Ave SW,Byron Center,MI,49315,42.82038116,-85.72399139,135
-85.65248108,42.98934174,AH410236876,AH,Homes for the Aged,Rest Haven Home,"1424 Union Avenue, NE",Grand Rapids,MI,49505-5197,Kent,110,,,7842,1424 Union Ave NE,Grand Rapids,MI,49505,42.98934174,-85.65248108,136
-85.72263336,42.98812103,AH410236894,AH,Homes for the Aged,St. Ann's Home,"2161 Leonard Street, NW",Grand Rapids,MI,49504-3829,Kent,95,,,9513,2161 Leonard St NW,Grand Rapids,MI,49504,42.98812103,-85.72263336,137
-85.52173614,42.90884018,AH410322787,AH,Homes for the Aged,Sunrise of Cascade,"3041 Charlevoix Drive, SE",Grand Rapids,MI,49546,Kent,125,,,10930,3041 Charlevoix Dr SE,Grand Rapids,MI,49546,42.90884018,-85.52173615,138
-85.61774445,42.96516418,AH410336779,AH,Homes for the Aged,Aquinata Hall,153 Lakeside Dr. NE,Grand Rapids,MI,49503,Kent,45,,,8130,153 Lakeside Dr NE,Grand Rapids,MI,49503,42.96516418,-85.61774445,139
-85.74938965,42.9065094,AH410337807,AH,Homes for the Aged,Rose Garden,3391 Prairie SW,Grandville,MI,49418,Kent,46,,,11478,3391 Prairie St SW,Grandville,MI,49418,42.9065094,-85.74938965,140
-85.518925,42.9158212,AH410343036,AH,Homes for the Aged,Emerald Meadows,6117 Charlevoix Woods Ct.,Grand Rapids,MI,49546-8505,Kent,60,,,13938,6117 Charlevoix Woods Ct SE,Grand Rapids,MI,49546,42.9158212,-85.518925,141
-85.59732056,43.12112045,AH410359749,AH,Homes for the Aged,StoryPoint of Rockford,2885 10 Mile Rd. NE,Rockford,MI,49341,Kent,40,,,10660,2885 10 Mile Rd NE,Rockford,MI,49341,43.12112045,-85.59732056,142
-85.554775,42.9498717,AH410381380,AH,Homes for the Aged,Provision Living at Forest Hills,730 Forest Hill Avenue,Grand Rapids,MI,49546,Kent,116,,,29936,730 Forest Hill Ave SE,Grand Rapids,MI,49546,42.9498717,-85.554775,143
-85.76153564,42.88506317,AH410384010,AH,Homes for the Aged,Grand Village Assisted Living LLC,3939 44th Street SW,Grandville,MI,49418,Kent,72,,,12001,3939 44th St SW,Grandville,MI,49418,42.88506317,-85.76153564,144
-85.61994934,42.98316956,AH410387636,AH,Homes for the Aged,Pilgrim Manor,2000 Leonard Street,Grand Rapids,MI,49505,Kent,103,,,9100,2000 Leonard St NE,Grand Rapids,MI,49505,42.98316956,-85.61994934,145
-85.6049118,42.88549042,AH410391902,AH,Homes for the Aged,Azpira Place Of Breton,4352 Breton Rd. SE,Kentwood,MI,49512,Kent,103,,,12511,4352 Breton Rd SE,Grand Rapids,MI,49512,42.88549042,-85.6049118,146
-85.752095,42.873446,AH410393434,AH,Homes for the Aged,Rivertown Ridge,3555 Copper River Ave. SW,Wyoming,MI,49418,Kent,76,,,29914,3555 Copper River Ave SW,Wyoming,MI,49418,42.873446,-85.752095,147
-85.5417,42.941017,AH410394304,AH,Homes for the Aged,Cascade Trails Senior Living,1225 Spaulding Road,Grand Rapids,MI,49546,Kent,71,,,29893,1225 Spaulding Ave SE,Grand Rapids,MI,49546,42.941017,-85.5417,148
-85.71682739,42.83799362,AH410395463,AH,Homes for the Aged,The Oaks at Byron Center,2280 Byron View Dr SW,Byron Center,MI,49315,Kent,41,,,29483,2280 Byron Shores Dr SW,Byron Center,MI,49315,42.83799362,-85.71682739,149
-85.711357,42.915172,AH410397992,AH,Homes for the Aged,Vista Springs Wyoming,2708 Meyer Ave SW,Wyoming,MI,49519,Kent,147,,,29905,2708 Meyer Ave SW,Wyoming,MI,49519,42.915172,-85.711357,150
-85.662009,43.006535,AH410397993,AH,Homes for the Aged,Vista Springs Riverside Gardens,2420 Coit Ave. NE,Grand Rapids,MI,49505,Kent,70,,,29904,2420 Coit Ave NE,Grand Rapids,MI,49505,43.006535,-85.662009,151
-85.7628917,42.8700483,AH410398724,AH,Homes for the Aged,Grand Brook Memory Care,5281 Wilson Avenue,Wyoming,MI,49418,Kent,44,,,29925,5281 Wilson Ave SW,Wyoming,MI,49418,42.8700483,-85.7628917,152
-85.578057,43.020799,AH410400149,AH,Homes for the Aged,Vista Springs Ctr/Memory Care & Rediscovery,3736 Vista Springs Ave.,Grand Rapids,MI,49525,Kent,56,,,29916,3736 Walnut Springs Dr NE,Grand Rapids,MI,49525,43.020799,-85.578057,153
-85.38642054,42.94384078,AH410400509,AH,Homes for the Aged,Maple Ridge Manor Of Lowell,12020 Foreman St,Lowell,MI,49331,Kent,83,,,29892,12020 Foreman St,Lowell,MI,49331,42.94384078,-85.38642054,154
-85.611245,43.065976,AH410400902,AH,Homes for the Aged,The Oaks at Belmont,6081 West River Drive,Belmont,MI,49306,Kent,41,,,29930,6081 W River Dr NE,Belmont,MI,49306,43.065976,-85.611245,155
-85.720148,42.858798,AH410402896,AH,Homes for the Aged,American House Wyoming,5812 Village Dr SW,Wyoming,MI,48519,Kent,166,,,29928,5812 Village Dr SW,Wyoming,MI,49519,42.858798,-85.720148,156
-85.57485199,43.07326889,AH410406207,AH,Homes for the Aged,Boulder Creek Assisted Living & Memory Care,6070 Northland Drive,Rockford,MI,49341,Kent,108,,,13896,6070 Northland Dr NE,Rockford,MI,49341,43.07326889,-85.57485199,157
